observer,data_from,trial,difficulty,targ,rt,accuracy,response
obs6,proficio,tex,mid,present,1.842,1,1
obs6,proficio,tex,mid,present,1.449,1,1
obs6,proficio,tex,mid,present,0.701,1,1
obs6,proficio,tex,easy,present,0.548,1,1
obs6,proficio,tex,mid,absent,9.823,1,0
obs6,proficio,tex,easy,absent,2.237,1,0
obs6,proficio,tex,hard,absent,4.894,1,0
obs6,proficio,tex,hard,present,6.038,0,0
obs6,proficio,tex,easy,present,0.916,1,1
obs6,proficio,ori,hard,absent,32.569,1,0
obs6,proficio,ori,hard,absent,21.927,1,0
obs6,proficio,ori,hard,present,15.37,0,0
obs6,proficio,ori,hard,present,13.974,0,0
obs6,proficio,ori,hard,absent,14.545,1,0
obs6,proficio,ori,hard,absent,14.502,1,0
obs6,proficio,ori,mid,absent,15.875,1,0
obs6,proficio,ori,mid,absent,16.265,1,0
obs6,proficio,ori,easy,present,1.453,1,1
obs6,proficio,ori,easy,present,0.635,1,1
obs6,proficio,ori,easy,present,0.809,1,1
obs6,proficio,ori,easy,absent,4.987,1,0
obs6,proficio,ori,mid,absent,8.236,1,0
obs6,proficio,ori,mid,present,2.549,1,1
obs6,proficio,ori,hard,present,8.68,1,1
obs6,proficio,ori,easy,absent,2.766,1,0
obs6,proficio,ori,mid,present,1.184,1,1
obs6,proficio,ori,hard,absent,21.267,1,0
obs6,proficio,ori,hard,present,1.858,1,1
obs6,proficio,ori,easy,absent,5.427,1,0
obs6,proficio,ori,hard,present,9.95,0,0
obs6,proficio,ori,easy,present,0.78,1,1
obs6,proficio,ori,mid,present,0.791,1,1
obs6,proficio,ori,easy,absent,3.451,1,0
obs6,proficio,ori,hard,absent,8.808,1,0
obs6,proficio,ori,hard,absent,5.186,1,0
obs6,proficio,ori,mid,absent,6.963,1,0
obs6,proficio,ori,easy,absent,4.385,1,0
obs6,proficio,ori,easy,absent,4.875,1,0
obs6,proficio,ori,mid,absent,14.008,1,0
obs6,proficio,ori,hard,absent,11.562,1,0
obs6,proficio,ori,easy,absent,4.262,1,0
obs6,proficio,ori,easy,present,0.878,1,1
obs6,proficio,ori,easy,present,0.525,1,1
obs6,proficio,ori,hard,present,6.207,0,0
obs6,proficio,ori,mid,absent,3.8,1,0
obs6,proficio,ori,easy,present,0.687,1,1
obs6,proficio,ori,mid,absent,4.158,1,0
obs6,proficio,ori,easy,present,0.607,1,1
obs6,proficio,ori,hard,present,4.357,1,1
obs6,proficio,ori,hard,present,11.611,0,0
obs6,proficio,ori,hard,present,9.907,1,1
obs6,proficio,ori,mid,absent,3.393,1,0
obs6,proficio,ori,easy,absent,2.949,1,0
obs6,proficio,ori,easy,present,0.577,1,1
obs6,proficio,ori,easy,present,0.56,1,1
obs6,proficio,ori,hard,present,10.079,0,0
obs6,proficio,ori,mid,present,9.843,0,0
obs6,proficio,ori,mid,present,3.446,1,1
obs6,proficio,ori,hard,present,11.968,0,0
obs6,proficio,ori,hard,present,18.866,0,0
obs6,proficio,ori,easy,absent,3.566,1,0
obs6,proficio,ori,mid,present,1.115,1,1
obs6,proficio,ori,easy,absent,2.308,1,0
obs6,proficio,ori,easy,absent,3.459,1,0
obs6,proficio,ori,easy,absent,4.817,1,0
obs6,proficio,ori,hard,absent,16.598,1,0
obs6,proficio,ori,hard,present,30.348,0,0
obs6,proficio,ori,mid,absent,6.808,1,0
obs6,proficio,ori,easy,present,0.711,1,1
obs6,proficio,ori,easy,present,0.645,1,1
obs6,proficio,ori,easy,present,0.863,1,1
obs6,proficio,ori,easy,present,0.593,1,1
obs6,proficio,ori,hard,absent,3.665,0,1
obs6,proficio,ori,mid,absent,1.459,1,0
obs6,proficio,ori,hard,absent,5.401,0,1
obs6,proficio,ori,easy,present,0.886,1,1
obs6,proficio,ori,easy,present,0.575,1,1
obs6,proficio,ori,easy,present,0.567,1,1
obs6,proficio,ori,mid,present,0.874,1,1
obs6,proficio,ori,mid,present,1.525,1,1
obs6,proficio,ori,hard,absent,4.924,1,0
obs6,proficio,ori,easy,absent,3.154,1,0
obs6,proficio,ori,mid,present,0.659,1,1
obs6,proficio,ori,mid,present,4.379,0,0
obs6,proficio,ori,hard,absent,0.997,0,1
obs6,proficio,ori,mid,absent,2.332,1,0
obs6,proficio,ori,mid,present,2.319,1,1
obs6,proficio,ori,mid,absent,3.681,1,0
obs6,proficio,ori,hard,present,6.834,1,1
obs6,proficio,ori,mid,absent,4.207,1,0
obs6,proficio,ori,easy,present,0.556,1,1
obs6,proficio,ori,hard,absent,5.1,1,0
obs6,proficio,ori,easy,absent,1.301,1,0
obs6,proficio,ori,hard,absent,2.616,1,0
obs6,proficio,ori,mid,absent,3.708,1,0
obs6,proficio,ori,mid,present,2.45,1,1
obs6,proficio,ori,mid,present,3.416,0,0
obs6,proficio,ori,hard,absent,2.627,1,0
obs6,proficio,ori,mid,present,1.741,1,1
obs6,proficio,ori,mid,absent,3.234,1,0
obs6,proficio,ori,hard,present,2.047,1,1
obs6,proficio,ori,mid,present,0.686,1,1
obs6,proficio,ori,easy,absent,3.498,1,0
obs6,proficio,ori,mid,present,2.641,1,1
obs6,proficio,ori,hard,present,1.955,1,1
obs6,proficio,ori,easy,present,0.615,1,1
obs6,proficio,ori,easy,absent,2.835,1,0
obs6,proficio,ori,mid,present,1.579,1,1
obs6,proficio,ori,hard,absent,11.386,1,0
obs6,proficio,ori,easy,present,0.572,1,1
obs6,proficio,ori,easy,absent,2.899,1,0
obs6,proficio,ori,mid,present,0.868,1,1
obs6,proficio,ori,easy,present,0.526,1,1
obs6,proficio,ori,hard,absent,6.234,1,0
obs6,proficio,ori,mid,present,0.759,1,1
obs6,proficio,ori,easy,absent,2.808,1,0
obs6,proficio,ori,hard,present,9.85,0,0
obs6,proficio,ori,mid,absent,9.736,1,0
obs6,proficio,ori,mid,present,8.245,0,0
obs6,proficio,ori,hard,present,5.275,0,0
obs6,proficio,ori,hard,present,0.572,1,1
obs6,proficio,ori,hard,present,1.241,1,1
obs6,proficio,ori,mid,present,0.78,1,1
obs6,proficio,ori,easy,present,0.526,1,1
obs6,proficio,ori,easy,present,0.487,1,1
obs6,proficio,ori,easy,present,0.743,1,1
obs6,proficio,ori,hard,absent,2.994,1,0
obs6,proficio,ori,mid,absent,4.913,1,0
obs6,proficio,ori,mid,absent,5.597,1,0
obs6,proficio,ori,easy,absent,1.817,1,0
obs6,proficio,ori,easy,present,0.608,1,1
obs6,proficio,ori,hard,present,1.001,1,1
obs6,proficio,ori,mid,absent,4.71,1,0
obs6,proficio,ori,hard,present,6.303,0,0
obs6,proficio,ori,easy,absent,1.174,1,0
obs6,proficio,ori,mid,present,0.652,1,1
obs6,proficio,ori,mid,absent,2.299,0,1
obs6,proficio,ori,hard,absent,0.759,0,1
obs6,proficio,ori,hard,absent,2.842,0,1
obs6,proficio,ori,mid,absent,6.429,1,0
obs6,proficio,ori,hard,present,4.486,0,0
obs6,proficio,ori,hard,absent,1.791,1,0
obs6,proficio,ori,mid,present,1.229,1,1
obs6,proficio,ori,easy,absent,2.465,1,0
obs6,proficio,ori,easy,absent,3.425,1,0
obs6,proficio,ori,hard,absent,2.595,0,1
obs6,proficio,ori,mid,absent,1.541,1,0
obs6,proficio,ori,hard,present,5.308,0,0
obs6,proficio,ori,mid,absent,8.66,1,0
obs6,proficio,ori,hard,present,5.249,0,0
obs6,proficio,ori,easy,absent,0.933,1,0
obs6,proficio,ori,mid,present,1.261,1,1
obs6,proficio,ori,mid,absent,3.258,1,0
obs6,proficio,ori,hard,absent,2.725,0,1
obs6,proficio,ori,mid,present,0.958,0,0
obs6,proficio,ori,mid,absent,1.159,1,0
obs6,proficio,ori,easy,absent,1.332,1,0
obs6,proficio,ori,easy,absent,1.412,1,0
obs6,proficio,ori,hard,absent,5.895,1,0
obs6,proficio,conj,hard,present,1.43,1,1
obs6,proficio,conj,hard,present,0.673,1,1
obs6,proficio,conj,hard,present,0.484,1,1
obs6,proficio,conj,mid,absent,0.876,1,0
obs6,proficio,conj,hard,absent,1.042,1,0
obs6,proficio,conj,mid,present,0.79,0,0
obs6,proficio,conj,easy,present,0.837,1,1
obs6,proficio,conj,mid,absent,0.977,1,0
obs6,proficio,conj,mid,present,0.592,1,1
obs6,proficio,conj,easy,present,0.882,0,0
obs6,proficio,conj,hard,absent,1.165,1,0
obs6,proficio,conj,hard,present,2.355,1,1
obs6,proficio,conj,hard,absent,1.327,1,0
obs6,proficio,conj,mid,absent,1.092,1,0
obs6,proficio,conj,hard,present,1.323,1,1
obs6,proficio,conj,hard,absent,0.986,1,0
obs6,proficio,conj,mid,absent,1.193,1,0
obs6,proficio,conj,mid,present,0.894,1,1
obs6,proficio,conj,easy,present,0.5,1,1
obs6,proficio,conj,mid,present,0.596,1,1
obs6,proficio,conj,mid,present,0.516,1,1
obs6,proficio,conj,mid,present,0.623,1,1
obs6,proficio,conj,easy,absent,0.883,1,0
obs6,proficio,conj,hard,present,0.902,1,1
obs6,proficio,conj,hard,absent,1.045,1,0
obs6,proficio,conj,mid,absent,1.072,1,0
obs6,proficio,conj,hard,present,0.834,1,1
obs6,proficio,conj,easy,present,0.97,1,1
obs6,proficio,conj,easy,present,0.534,1,1
obs6,proficio,conj,easy,present,0.517,1,1
obs6,proficio,conj,mid,present,0.788,1,1
obs6,proficio,conj,mid,absent,1.123,1,0
obs6,proficio,conj,easy,absent,0.757,1,0
obs6,proficio,conj,hard,absent,0.968,1,0
obs6,proficio,conj,mid,present,0.958,0,0
obs6,proficio,conj,easy,absent,0.705,1,0
obs6,proficio,conj,easy,present,0.903,1,1
obs6,proficio,conj,hard,present,0.612,1,1
obs6,proficio,conj,mid,absent,0.648,0,1
obs6,proficio,conj,easy,absent,0.778,1,0
obs6,proficio,conj,mid,present,0.923,1,1
obs6,proficio,conj,hard,absent,0.951,0,1
obs6,proficio,conj,mid,absent,0.995,1,0
obs6,proficio,conj,mid,present,1.066,1,1
obs6,proficio,conj,easy,present,0.807,1,1
obs6,proficio,conj,mid,present,0.588,1,1
obs6,proficio,conj,easy,present,1.004,1,1
obs6,proficio,conj,hard,present,0.819,1,1
obs6,proficio,conj,mid,present,0.527,1,1
obs6,proficio,conj,easy,present,0.866,1,1
obs6,proficio,conj,hard,present,1.191,1,1
obs6,proficio,conj,mid,absent,1.038,1,0
obs6,proficio,conj,hard,present,0.722,1,1
obs6,proficio,conj,mid,absent,1.608,1,0
obs6,proficio,conj,easy,present,0.691,1,1
obs6,proficio,conj,hard,present,0.933,1,1
obs6,proficio,conj,hard,absent,1.958,1,0
obs6,proficio,conj,mid,present,0.775,1,1
obs6,proficio,conj,mid,present,0.701,1,1
obs6,proficio,conj,easy,present,0.741,1,1
obs6,proficio,conj,easy,present,0.564,1,1
obs6,proficio,conj,hard,absent,1.337,1,0
obs6,proficio,conj,hard,absent,1.35,1,0
obs6,proficio,conj,mid,present,1.073,1,1
obs6,proficio,conj,hard,absent,1.494,1,0
obs6,proficio,conj,mid,present,1.284,1,1
obs6,proficio,conj,hard,absent,1.534,1,0
obs6,proficio,conj,mid,absent,1.209,1,0
obs6,proficio,conj,easy,present,0.942,1,1
obs6,proficio,conj,easy,absent,0.699,1,0
obs6,proficio,conj,mid,present,0.655,1,1
obs6,proficio,conj,hard,absent,1.406,1,0
obs6,proficio,conj,hard,absent,1.176,1,0
obs6,proficio,conj,hard,absent,1.742,1,0
obs6,proficio,conj,mid,absent,0.857,1,0
obs6,proficio,conj,mid,absent,1.421,1,0
obs6,proficio,conj,hard,absent,1.222,1,0
obs6,proficio,conj,easy,absent,0.856,1,0
obs6,proficio,conj,hard,absent,0.93,1,0
obs6,proficio,conj,hard,present,0.632,1,1
obs6,proficio,conj,easy,present,0.538,1,1
obs6,proficio,conj,hard,present,0.492,1,1
obs6,proficio,conj,hard,absent,1.569,1,0
obs6,proficio,conj,mid,absent,0.933,1,0
obs6,proficio,conj,hard,absent,1.3,1,0
obs6,proficio,conj,hard,present,0.923,1,1
obs6,proficio,conj,easy,present,0.544,1,1
obs6,proficio,conj,easy,absent,0.907,1,0
obs6,proficio,conj,hard,absent,1.575,1,0
obs6,proficio,conj,easy,present,0.705,1,1
obs6,proficio,conj,mid,present,0.917,1,1
obs6,proficio,conj,mid,absent,1.068,1,0
obs6,proficio,conj,easy,absent,0.833,1,0
obs6,proficio,conj,easy,present,0.582,1,1
obs6,proficio,conj,easy,absent,0.869,1,0
obs6,proficio,conj,mid,absent,0.738,1,0
obs6,proficio,conj,easy,present,0.707,1,1
obs6,proficio,conj,hard,present,0.86,1,1
obs6,proficio,conj,mid,present,0.523,1,1
obs6,proficio,conj,mid,absent,0.743,1,0
obs6,proficio,conj,hard,present,0.819,1,1
obs6,proficio,conj,hard,present,1.016,1,1
obs6,proficio,conj,easy,absent,0.723,1,0
obs6,proficio,conj,easy,absent,0.738,1,0
obs6,proficio,conj,hard,present,0.612,1,1
obs6,proficio,conj,easy,absent,1.11,1,0
obs6,proficio,conj,easy,absent,0.662,1,0
obs6,proficio,conj,hard,absent,0.733,1,0
obs6,proficio,conj,mid,present,0.847,0,0
obs6,proficio,conj,easy,absent,0.742,1,0
obs6,proficio,conj,hard,present,0.592,1,1
obs6,proficio,conj,mid,present,0.673,1,1
obs6,proficio,conj,mid,absent,0.7,1,0
obs6,proficio,conj,mid,absent,0.633,1,0
obs6,proficio,conj,easy,absent,0.591,1,0
obs6,proficio,conj,easy,present,0.657,1,1
obs6,proficio,conj,mid,absent,1.045,1,0
obs6,proficio,conj,easy,absent,0.641,1,0
obs6,proficio,conj,mid,present,0.65,1,1
obs6,proficio,conj,hard,present,1.141,0,0
obs6,proficio,conj,easy,absent,0.665,1,0
obs6,proficio,conj,easy,present,0.637,0,0
obs6,proficio,conj,hard,present,1.156,1,1
obs6,proficio,conj,easy,absent,0.724,1,0
obs6,proficio,conj,easy,absent,0.885,1,0
obs6,proficio,conj,hard,absent,0.807,1,0
obs6,proficio,conj,hard,present,0.655,1,1
obs6,proficio,conj,easy,present,0.72,1,1
obs6,proficio,conj,easy,absent,0.666,1,0
obs6,proficio,conj,easy,absent,1.268,1,0
obs6,proficio,conj,mid,absent,0.791,1,0
obs6,proficio,conj,mid,absent,0.532,1,0
obs6,proficio,conj,hard,present,0.677,1,1
obs6,proficio,conj,mid,absent,1.818,1,0
obs6,proficio,conj,mid,present,0.649,1,1
obs6,proficio,conj,hard,absent,1.307,1,0
obs6,proficio,conj,hard,present,0.651,1,1
obs6,proficio,conj,easy,absent,0.626,1,0
obs6,proficio,conj,mid,absent,0.852,0,1
obs6,proficio,conj,hard,absent,0.767,1,0
obs6,proficio,conj,mid,absent,0.575,1,0
obs6,proficio,conj,easy,absent,0.522,1,0
obs6,proficio,conj,easy,absent,0.582,1,0
obs6,proficio,conj,easy,present,0.537,1,1
obs6,proficio,conj,mid,present,0.492,1,1
obs6,proficio,conj,easy,absent,0.745,1,0
obs6,proficio,conj,easy,present,0.806,1,1
obs6,proficio,conj,mid,present,0.862,0,0
obs6,proficio,conj,easy,present,0.692,1,1
obs6,proficio,conj,hard,absent,0.799,1,0
obs7,proficio,tex,hard,absent,6.7673,1,0
obs7,proficio,tex,mid,present,2.9612,1,1
obs7,proficio,tex,mid,present,1.7037,1,1
obs7,proficio,tex,hard,absent,5.2776,1,0
obs7,proficio,tex,hard,present,4.4367,1,1
obs7,proficio,tex,hard,present,1.2394,1,1
obs7,proficio,tex,hard,absent,10.5945,1,0
obs7,proficio,tex,mid,absent,8.9253,1,0
obs7,proficio,tex,easy,present,1.0336,1,1
obs7,proficio,tex,hard,absent,1.6915,1,0
obs7,proficio,tex,easy,present,1.0208,1,1
obs7,proficio,tex,hard,present,2.8678,0,0
obs7,proficio,tex,mid,present,4.4785,1,1
obs7,proficio,tex,mid,present,1.342,1,1
obs7,proficio,tex,easy,present,1.8198,1,1
obs7,proficio,tex,easy,present,1.3108,1,1
obs7,proficio,tex,easy,absent,7.992,1,0
obs7,proficio,tex,mid,absent,6.2159,1,0
obs7,proficio,tex,mid,present,1.5692,1,1
obs7,proficio,tex,hard,absent,3.5166,1,0
obs7,proficio,tex,mid,absent,3.884,1,0
obs7,proficio,tex,easy,absent,4.461,1,0
obs7,proficio,tex,easy,absent,1.2185,1,0
obs7,proficio,tex,hard,absent,4.2848,1,0
obs7,proficio,tex,hard,absent,4.0281,1,0
obs7,proficio,tex,hard,absent,4.7019,1,0
obs7,proficio,tex,easy,absent,5.8161,1,0
obs7,proficio,tex,mid,absent,5.8306,1,0
obs7,proficio,tex,mid,absent,5.779,1,0
obs7,proficio,tex,hard,absent,4.6569,1,0
obs7,proficio,tex,mid,present,1.2386,1,1
obs7,proficio,tex,easy,present,1.02,1,1
obs7,proficio,tex,hard,absent,3.6372,1,0
obs7,proficio,tex,mid,present,2.6718,1,1
obs7,proficio,tex,easy,absent,5.1763,1,0
obs7,proficio,tex,mid,absent,3.0894,1,0
obs7,proficio,tex,mid,absent,1.8695,1,0
obs7,proficio,tex,easy,absent,2.6807,1,0
obs7,proficio,tex,hard,absent,5.9732,1,0
obs7,proficio,tex,hard,present,2.1195,1,1
obs7,proficio,tex,easy,present,1.0718,1,1
obs7,proficio,tex,easy,present,1.2061,1,1
obs7,proficio,tex,mid,absent,2.4367,1,0
obs7,proficio,tex,mid,present,1.9892,1,1
obs7,proficio,tex,easy,absent,2.7847,1,0
obs7,proficio,tex,easy,present,1.8256,1,1
obs7,proficio,tex,hard,absent,4.3388,1,0
obs7,proficio,tex,easy,present,1.0857,1,1
obs7,proficio,tex,easy,present,0.8841,1,1
obs7,proficio,tex,mid,absent,2.3947,1,0
obs7,proficio,tex,mid,absent,4.7609,1,0
obs7,proficio,tex,mid,present,1.3464,1,1
obs7,proficio,tex,easy,present,1.6793,1,1
obs7,proficio,tex,easy,present,1.3127,1,1
obs7,proficio,tex,hard,present,1.4023,0,0
obs7,proficio,tex,easy,absent,5.2407,1,0
obs7,proficio,tex,mid,absent,4.1827,1,0
obs7,proficio,tex,mid,present,1.3852,1,1
obs7,proficio,tex,hard,present,1.4182,1,1
obs7,proficio,tex,hard,absent,3.3735,1,0
obs7,proficio,tex,easy,absent,3.065,1,0
obs7,proficio,tex,mid,present,1.5994,1,1
obs7,proficio,tex,easy,absent,4.8661,1,0
obs7,proficio,tex,hard,present,3.018,0,0
obs7,proficio,tex,mid,present,1.4021,1,1
obs7,proficio,tex,easy,present,0.9971,1,1
obs7,proficio,tex,hard,present,7.0843,0,0
obs7,proficio,tex,easy,present,1.0798,1,1
obs7,proficio,tex,easy,present,1.2562,1,1
obs7,proficio,tex,hard,present,1.2675,1,1
obs7,proficio,tex,mid,absent,8.6111,1,0
obs7,proficio,tex,hard,present,2.2824,0,0
obs7,proficio,tex,hard,absent,3.8619,1,0
obs7,proficio,tex,easy,absent,4.2227,0,1
obs7,proficio,tex,easy,absent,3.9035,1,0
obs7,proficio,tex,hard,present,1.5598,1,1
obs7,proficio,tex,hard,present,3.1914,0,0
obs7,proficio,tex,mid,absent,1.1269,0,1
obs7,proficio,tex,mid,present,4.2243,1,1
obs7,proficio,tex,mid,present,3.2157,1,1
obs7,proficio,tex,hard,absent,5.2534,1,0
obs7,proficio,tex,easy,absent,6.8814,1,0
obs7,proficio,tex,easy,absent,2.6536,1,0
obs7,proficio,tex,mid,present,1.1046,1,1
obs7,proficio,tex,hard,absent,4.6352,1,0
obs7,proficio,tex,hard,present,2.1413,1,1
obs7,proficio,tex,easy,absent,3.9965,1,0
obs7,proficio,tex,mid,present,1.1688,1,1
obs7,proficio,tex,mid,absent,2.0182,1,0
obs7,proficio,tex,easy,absent,2.2305,1,0
obs7,proficio,tex,easy,present,1.0409,1,1
obs7,proficio,tex,mid,present,1.2162,1,1
obs7,proficio,tex,hard,present,2.2785,0,0
obs7,proficio,tex,mid,present,2.0056,1,1
obs7,proficio,tex,hard,absent,1.8575,1,0
obs7,proficio,tex,mid,absent,4.9801,1,0
obs7,proficio,tex,hard,present,3.0674,0,0
obs7,proficio,tex,easy,absent,6.1474,1,0
obs7,proficio,tex,mid,absent,5.3661,1,0
obs7,proficio,tex,mid,absent,3.2319,1,0
obs7,proficio,tex,hard,present,3.1016,0,0
obs7,proficio,tex,easy,absent,6.7655,1,0
obs7,proficio,tex,hard,present,3.4996,0,0
obs7,proficio,tex,hard,present,5.6801,1,1
obs7,proficio,tex,mid,present,1.2318,1,1
obs7,proficio,tex,hard,absent,8.7122,1,0
obs7,proficio,tex,mid,absent,3.1608,1,0
obs7,proficio,tex,hard,present,2.7279,1,1
obs7,proficio,tex,mid,present,2.8498,1,1
obs7,proficio,tex,easy,present,1.1603,1,1
obs7,proficio,tex,easy,absent,2.7646,1,0
obs7,proficio,tex,mid,absent,3.8239,1,0
obs7,proficio,tex,hard,absent,4.3871,1,0
obs7,proficio,tex,easy,absent,3.1583,1,0
obs7,proficio,tex,easy,present,1.4048,1,1
obs7,proficio,tex,hard,present,1.8228,1,1
obs7,proficio,tex,mid,absent,4.3965,1,0
obs7,proficio,tex,mid,absent,6.6881,1,0
obs7,proficio,tex,easy,absent,3.9132,1,0
obs7,proficio,tex,easy,present,1.5959,1,1
obs7,proficio,tex,easy,present,0.882,1,1
obs7,proficio,tex,hard,absent,3.2591,1,0
obs7,proficio,tex,hard,present,4.7595,0,0
obs7,proficio,tex,hard,present,4.6936,1,1
obs7,proficio,tex,hard,absent,6.7058,1,0
obs7,proficio,tex,mid,present,1.346,1,1
obs7,proficio,tex,easy,absent,3.0313,1,0
obs7,proficio,tex,easy,present,2.1779,1,1
obs7,proficio,tex,mid,absent,1.6915,0,1
obs7,proficio,tex,mid,present,1.3439,1,1
obs7,proficio,tex,mid,absent,4.4345,1,0
obs7,proficio,tex,hard,present,3.8619,0,0
obs7,proficio,tex,easy,present,1.2804,1,1
obs7,proficio,tex,mid,present,1.8318,1,1
obs7,proficio,tex,easy,present,1.0677,1,1
obs7,proficio,tex,hard,absent,4.2948,0,1
obs7,proficio,tex,hard,present,2.0739,1,1
obs7,proficio,tex,mid,present,1.1446,1,1
obs7,proficio,tex,easy,absent,3.5362,1,0
obs7,proficio,tex,easy,absent,2.4348,1,0
obs7,proficio,tex,mid,present,2.1707,1,1
obs7,proficio,tex,hard,absent,1.5788,1,0
obs7,proficio,tex,mid,absent,2.3322,0,1
obs7,proficio,tex,hard,present,5.5177,0,0
obs7,proficio,tex,easy,present,2.3234,1,1
obs7,proficio,tex,mid,absent,4.709,1,0
obs7,proficio,tex,hard,absent,3.2398,1,0
obs7,proficio,tex,hard,absent,4.4138,1,0
obs7,proficio,tex,easy,absent,5.2213,1,0
obs7,proficio,tex,easy,present,1.5816,1,1
obs7,proficio,conj,mid,absent,2.4333,1,0
obs7,proficio,conj,easy,absent,2.7254,1,0
obs7,proficio,conj,mid,present,1.3722,1,1
obs7,proficio,conj,hard,absent,1.2704,1,0
obs7,proficio,conj,hard,absent,3.5309,1,0
obs7,proficio,conj,easy,present,1.2262,1,1
obs7,proficio,conj,mid,present,0.9756,0,0
obs7,proficio,conj,mid,absent,1.9235,1,0
obs7,proficio,conj,easy,absent,1.6151,1,0
obs7,proficio,conj,easy,absent,1.5167,1,0
obs7,proficio,conj,easy,absent,1.3114,1,0
obs7,proficio,conj,mid,absent,1.4481,1,0
obs7,proficio,conj,mid,present,1.5222,1,1
obs7,proficio,conj,easy,absent,0.8204,1,0
obs7,proficio,conj,easy,absent,0.8641,1,0
obs7,proficio,conj,mid,present,0.8906,1,1
obs7,proficio,conj,hard,present,0.7493,1,1
obs7,proficio,conj,easy,absent,0.8073,1,0
obs7,proficio,conj,hard,present,0.7358,1,1
obs7,proficio,conj,easy,present,0.9503,1,1
obs7,proficio,conj,mid,absent,0.7652,1,0
obs7,proficio,conj,hard,absent,1.5119,1,0
obs7,proficio,conj,mid,absent,1.3002,1,0
obs7,proficio,conj,hard,present,0.5694,1,1
obs7,proficio,conj,mid,absent,0.7319,1,0
obs7,proficio,conj,mid,absent,1.8406,1,0
obs7,proficio,conj,easy,present,0.4827,1,1
obs7,proficio,conj,mid,present,0.5213,0,0
obs7,proficio,conj,hard,absent,2.2904,1,0
obs7,proficio,conj,mid,present,0.6671,1,1
obs7,proficio,conj,easy,absent,1.4414,1,0
obs7,proficio,conj,hard,present,0.9894,1,1
obs7,proficio,conj,mid,present,0.67490000000000006,1,1
obs7,proficio,conj,mid,present,1.0428,1,1
obs7,proficio,conj,mid,present,0.9081,1,1
obs7,proficio,conj,easy,absent,0.7684,1,0
obs7,proficio,conj,hard,absent,0.9628,1,0
obs7,proficio,conj,hard,absent,3.0717,1,0
obs7,proficio,conj,mid,present,0.6798,1,1
obs7,proficio,conj,hard,present,1.2425,1,1
obs7,proficio,conj,mid,present,2.4627,1,1
obs7,proficio,conj,hard,absent,2.1962,1,0
obs7,proficio,conj,mid,present,3.3387,1,1
obs7,proficio,conj,mid,absent,1.2979,1,0
obs7,proficio,conj,hard,absent,1.6381,1,0
obs7,proficio,conj,hard,absent,2.3777,1,0
obs7,proficio,conj,hard,absent,1.5807,1,0
obs7,proficio,conj,easy,present,0.8663,0,0
obs7,proficio,conj,easy,present,0.8543,1,1
obs7,proficio,conj,easy,absent,1.4187,1,0
obs7,proficio,conj,easy,absent,1.1021,1,0
obs7,proficio,conj,easy,present,0.7142,1,1
obs7,proficio,conj,hard,absent,2.6232,1,0
obs7,proficio,conj,hard,absent,2.0204,1,0
obs7,proficio,conj,hard,absent,1.6823,1,0
obs7,proficio,conj,easy,present,1.0333,1,1
obs7,proficio,conj,easy,absent,1.0184,1,0
obs7,proficio,conj,easy,present,0.8406,1,1
obs7,proficio,conj,mid,absent,3.8807,1,0
obs7,proficio,conj,easy,present,0.9435,1,1
obs7,proficio,conj,mid,present,1.8927,1,1
obs7,proficio,conj,hard,present,0.7436,1,1
obs7,proficio,conj,hard,absent,1.9942,1,0
obs7,proficio,conj,hard,present,1.6652,1,1
obs7,proficio,conj,easy,present,0.6438,1,1
obs7,proficio,conj,mid,present,1.3793,1,1
obs7,proficio,conj,easy,present,0.8336,1,1
obs7,proficio,conj,mid,absent,1.0836,1,0
obs7,proficio,conj,easy,present,0.7978,1,1
