obs,type,targ,nD,rt,accuracy,response
79,greenVertical,absent,15,1.354774999,1,0
79,greenVertical,absent,15,0.61489,1,0
79,greenVertical,absent,15,0.56935500000000006,1,0
79,greenVertical,absent,15,0.504199999,1,0
79,greenVertical,absent,15,0.542735,1,0
79,greenVertical,absent,15,0.578215,1,0
79,greenVertical,present,15,0.6175,0,0
79,greenVertical,present,15,0.81513,1,1
79,greenVertical,present,15,0.675265,0,0
79,greenVertical,present,15,0.506305001,0,0
79,greenVertical,present,15,0.636670001,1,1
79,greenVertical,present,15,0.673495,1,1
79,greenVertical,present,15,0.75896,0,0
79,greenVertical,present,15,0.54309,1,1
79,greenVertical,present,15,1.808815001,1,1
79,greenVertical,absent,15,0.652085,1,0
79,greenVertical,present,15,0.654015,1,1
79,greenVertical,present,15,0.47297,1,1
79,greenVertical,present,15,0.595965,1,1
79,greenVertical,absent,15,0.971205,1,0
79,greenVertical,absent,15,0.65942,0,1
79,greenVertical,absent,15,0.536275,1,0
79,greenVertical,absent,15,0.574765,1,0
79,greenVertical,absent,15,0.695515,1,0
79,greenVertical,absent,15,0.622669999,1,0
79,greenVertical,absent,15,0.57069,1,0
79,greenVertical,present,15,0.55635,1,1
79,greenVertical,absent,15,0.623605,1,0
79,greenVertical,absent,15,0.80499,1,0
79,greenVertical,present,15,0.558794999,0,0
79,greenVertical,absent,15,0.744325,1,0
79,greenVertical,present,15,0.51093,1,1
79,greenVertical,absent,15,0.588965001,1,0
79,greenVertical,present,15,0.484135,1,1
79,greenVertical,present,15,0.850740001,0,0
79,greenVertical,absent,15,0.599065,1,0
79,greenVertical,absent,15,0.63513,1,0
79,greenVertical,present,15,0.487395,1,1
79,greenVertical,present,15,0.54055,1,1
79,greenVertical,present,15,0.92214,1,1
79,greenVertical,absent,15,0.802750001,1,0
80,redHorizontal,absent,15,1.2143,1,0
80,redHorizontal,present,15,1.29,1,1
80,redHorizontal,present,15,1.4011,1,1
80,redHorizontal,absent,15,0.9571,1,0
80,redHorizontal,absent,15,1.3473,1,0
80,redHorizontal,absent,15,0.7651,1,0
80,redHorizontal,present,15,1.0835,1,1
80,redHorizontal,absent,15,1.4484,1,0
80,redHorizontal,absent,15,1.0599,1,0
80,redHorizontal,present,15,1.3309,1,1
80,redHorizontal,absent,15,0.9325,1,0
80,redHorizontal,absent,15,0.9908,1,0
80,redHorizontal,absent,15,0.8136,1,0
80,redHorizontal,present,15,1.4837,1,1
80,redHorizontal,present,15,0.9743,1,1
80,redHorizontal,absent,15,1.1985,1,0
80,redHorizontal,absent,15,0.8896,1,0
80,redHorizontal,absent,15,1.2741,1,0
80,redHorizontal,absent,15,0.6659,1,0
80,redHorizontal,present,15,0.5474,0,0
80,redHorizontal,present,15,0.9374,1,1
80,redHorizontal,absent,15,0.8552,1,0
80,redHorizontal,absent,15,0.8658,1,0
80,redHorizontal,present,15,1.2131,1,1
80,redHorizontal,absent,15,1.7063,1,0
80,redHorizontal,absent,15,0.9045,1,0
80,redHorizontal,absent,15,0.6622,1,0
80,redHorizontal,present,15,1.1671,1,1
80,redHorizontal,present,15,0.9323,1,1
80,redHorizontal,absent,15,0.8889,1,0
80,redHorizontal,present,15,1.066,0,0
80,redHorizontal,present,15,1.1193,1,1
80,redHorizontal,present,15,0.7445,1,1
80,redHorizontal,present,15,0.7064,1,1
80,redHorizontal,present,15,0.707,1,1
80,redHorizontal,present,15,0.9049,1,1
80,redHorizontal,present,15,0.8125,1,1
80,redHorizontal,present,15,0.8073,1,1
80,redHorizontal,absent,15,1.0337,1,0
80,redHorizontal,present,15,0.8045,1,1
80,redHorizontal,absent,15,0.9508,1,0
80,redHorizontal,present,15,1.3649,1,1
80,redHorizontal,present,15,1.2379,1,1
80,redHorizontal,absent,15,1.0624,1,0
80,redHorizontal,absent,15,0.92490000000000006,1,0
80,redHorizontal,absent,15,0.9265,1,0
80,redHorizontal,present,15,1.3061,1,1
80,redHorizontal,present,15,1.0477,1,1
80,redHorizontal,present,15,0.7981,1,1
80,redHorizontal,absent,15,0.9878,1,0
80,greenVertical,absent,15,2.2372,1,0
80,greenVertical,absent,15,1.1236,1,0
80,greenVertical,absent,15,0.9011,1,0
80,greenVertical,present,15,0.9957,1,1
80,greenVertical,present,15,1.1239,1,1
80,greenVertical,present,15,1.0139,1,1
80,greenVertical,absent,15,1.1131,1,0
80,greenVertical,present,15,1.0833,1,1
80,greenVertical,present,15,1.0773,1,1
80,greenVertical,present,15,0.9945,1,1
80,greenVertical,absent,15,0.9276,1,0
80,greenVertical,present,15,1.4014,1,1
80,greenVertical,absent,15,0.9387,1,0
80,greenVertical,present,15,0.7726,1,1
80,greenVertical,absent,15,1.2844,1,0
80,greenVertical,present,15,1.3022,1,1
80,greenVertical,absent,15,1.4736,1,0
80,greenVertical,present,15,1.0135,1,1
80,greenVertical,absent,15,1.3032,1,0
80,greenVertical,present,15,1.2488,1,1
80,greenVertical,absent,15,1.0384,1,0
80,greenVertical,present,15,1.0988,1,1
80,greenVertical,absent,15,1.1132,1,0
80,greenVertical,present,15,0.9726,1,1
80,greenVertical,present,15,0.9053,1,1
80,greenVertical,absent,15,1.5231,1,0
80,greenVertical,absent,15,0.9245,1,0
80,greenVertical,present,15,1.0046,1,1
80,greenVertical,absent,15,1.2594,1,0
80,greenVertical,absent,15,1.2996,1,0
80,greenVertical,present,15,1.0716,1,1
80,greenVertical,absent,15,1.1203,1,0
80,greenVertical,absent,15,0.9006,1,0
80,greenVertical,present,15,1.3296,1,1
80,greenVertical,absent,15,1.1912,1,0
80,greenVertical,absent,15,1.0152,1,0
80,greenVertical,absent,15,1.0232,1,0
80,greenVertical,present,15,0.9953,1,1
80,greenVertical,absent,15,0.7309,1,0
80,greenVertical,absent,15,0.777,1,0
80,greenVertical,present,15,1.041,1,1
80,greenVertical,absent,15,1.0621,1,0
80,greenVertical,present,15,1.0272,1,1
80,greenVertical,present,15,1.0097,1,1
80,greenVertical,absent,15,1.2003,1,0
80,greenVertical,absent,15,0.7349,1,0
80,greenVertical,present,15,0.8961,1,1
80,greenVertical,present,15,0.7099,1,1
80,greenVertical,present,15,0.9944,1,1
80,greenVertical,present,15,0.667,1,1
81,redHorizontal,present,15,1.797155,1,1
81,redHorizontal,absent,15,2.925595,1,0
81,redHorizontal,present,15,1.521115,0,0
81,redHorizontal,present,15,0.933505,1,1
81,redHorizontal,absent,15,2.97151,1,0
81,redHorizontal,present,15,0.71293,1,1
81,redHorizontal,present,15,1.631305,1,1
81,redHorizontal,present,15,0.91341,1,1
81,redHorizontal,present,15,1.33832,1,1
81,redHorizontal,absent,15,1.2628,1,0
81,redHorizontal,absent,15,1.49732,1,0
81,redHorizontal,present,15,1.16846,1,1
81,redHorizontal,absent,15,1.2808,1,0
81,redHorizontal,absent,15,2.81844,1,0
81,redHorizontal,absent,15,1.61111,1,0
81,redHorizontal,absent,15,1.807165,1,0
81,redHorizontal,present,15,3.324935,1,1
81,redHorizontal,absent,15,1.81237,1,0
81,redHorizontal,absent,15,1.53939,1,0
81,redHorizontal,present,15,0.738015,1,1
81,redHorizontal,absent,15,2.974465,1,0
81,redHorizontal,present,15,1.148205,1,1
81,redHorizontal,present,15,0.79687,1,1
81,redHorizontal,present,15,0.706755,1,1
81,redHorizontal,present,15,0.98606,1,1
81,redHorizontal,absent,15,1.290095,1,0
81,redHorizontal,absent,15,1.15379,1,0
81,redHorizontal,absent,15,1.00809,1,0
81,redHorizontal,present,15,1.107525,1,1
81,redHorizontal,absent,15,1.18295,1,0
81,redHorizontal,present,15,1.28437,1,1
81,redHorizontal,present,15,1.24519,1,1
81,redHorizontal,absent,15,1.76886,1,0
81,redHorizontal,absent,15,2.554725,1,0
81,redHorizontal,present,15,0.813355,1,1
81,redHorizontal,present,15,1.12168,1,1
81,redHorizontal,absent,15,1.41605,1,0
81,redHorizontal,present,15,2.615525,0,0
81,redHorizontal,absent,15,3.12408,1,0
81,redHorizontal,absent,15,1.161705,1,0
81,redHorizontal,absent,15,1.33397,1,0
81,redHorizontal,present,15,0.99781,1,1
81,redHorizontal,absent,15,1.88279,1,0
81,redHorizontal,present,15,1.664565,1,1
81,redHorizontal,present,15,0.90346,1,1
81,redHorizontal,present,15,2.542385,0,0
81,redHorizontal,absent,15,3.177995,1,0
81,redHorizontal,present,15,1.34126,1,1
81,redHorizontal,absent,15,3.126595,1,0
81,redHorizontal,absent,15,2.12968,1,0
81,greenVertical,present,15,1.707705,1,1
81,greenVertical,absent,15,1.570515,1,0
81,greenVertical,absent,15,1.038955,1,0
81,greenVertical,present,15,1.524375,1,1
81,greenVertical,absent,15,1.679315,1,0
81,greenVertical,present,15,0.946845,1,1
81,greenVertical,present,15,1.155735,1,1
81,greenVertical,present,15,1.742485,1,1
81,greenVertical,absent,15,1.931375,1,0
81,greenVertical,absent,15,1.5572,1,0
81,greenVertical,absent,15,1.54213,1,0
81,greenVertical,absent,15,0.895815,1,0
81,greenVertical,present,15,0.99014,1,1
81,greenVertical,absent,15,1.32632,1,0
81,greenVertical,absent,15,1.68318,1,0
81,greenVertical,absent,15,1.28876,1,0
81,greenVertical,present,15,0.997625,1,1
81,greenVertical,absent,15,1.45248,1,0
81,greenVertical,present,15,0.791175,1,1
81,greenVertical,absent,15,2.109185,1,0
81,greenVertical,present,15,0.607175,1,1
81,greenVertical,absent,15,1.61036,1,0
81,greenVertical,present,15,1.437195,1,1
81,greenVertical,present,15,1.02234,1,1
81,greenVertical,absent,15,3.11787,1,0
81,greenVertical,present,15,1.67433,1,1
81,greenVertical,present,15,1.415005,1,1
81,greenVertical,present,15,1.24443,1,1
81,greenVertical,absent,15,1.77988,1,0
81,greenVertical,present,15,0.67766,1,1
81,greenVertical,absent,15,0.93179,1,0
81,greenVertical,present,15,1.23024,1,1
81,greenVertical,present,15,1.753895,1,1
81,greenVertical,absent,15,2.1492,1,0
81,greenVertical,present,15,0.77264,1,1
81,greenVertical,absent,15,1.102375,1,0
81,greenVertical,present,15,1.359555,1,1
81,greenVertical,absent,15,1.8395,1,0
81,greenVertical,absent,15,1.579705,1,0
81,greenVertical,present,15,1.23173,1,1
81,greenVertical,absent,15,1.16328,1,0
81,greenVertical,present,15,0.8864,1,1
81,greenVertical,present,15,0.71636,1,1
81,greenVertical,present,15,1.149055,1,1
81,greenVertical,absent,15,1.635335,1,0
81,greenVertical,present,15,0.980825,1,1
81,greenVertical,absent,15,1.79921,1,0
81,greenVertical,absent,15,1.9687,1,0
81,greenVertical,present,15,0.67531,1,1
81,greenVertical,absent,15,1.632045,1,0
82,greenVertical,present,15,1.038,1,1
82,greenVertical,present,15,1.387,1,1
82,greenVertical,absent,15,1.197,1,0
82,greenVertical,absent,15,1.898,1,0
82,greenVertical,present,15,0.911,1,1
82,greenVertical,absent,15,0.887,1,0
82,greenVertical,absent,15,1.386,1,0
82,greenVertical,absent,15,1.306,1,0
82,greenVertical,absent,15,1.626,1,0
82,greenVertical,present,15,1.243,1,1
82,greenVertical,absent,15,1.568,1,0
82,greenVertical,absent,15,0.888,1,0
82,greenVertical,present,15,0.631,1,1
82,greenVertical,absent,15,1.044,1,0
82,greenVertical,present,15,0.891,1,1
82,greenVertical,absent,15,0.687,1,0
82,greenVertical,present,15,0.77,1,1
82,greenVertical,present,15,0.687,1,1
82,greenVertical,absent,15,0.727,1,0
82,greenVertical,present,15,0.715,0,0
82,greenVertical,present,15,1.241,1,1
82,greenVertical,absent,15,1.161,1,0
82,greenVertical,absent,15,0.92,1,0
82,greenVertical,present,15,0.752,1,1
82,greenVertical,present,15,0.886,1,1
82,greenVertical,absent,15,0.628,1,0
82,greenVertical,present,15,0.538,1,1
82,greenVertical,present,15,0.711,1,1
82,greenVertical,absent,15,1.444,1,0
82,greenVertical,present,15,1.019,1,1
82,greenVertical,absent,15,0.922,1,0
82,greenVertical,absent,15,1.029,1,0
82,greenVertical,absent,15,1.106,1,0
82,greenVertical,present,15,0.617,1,1
82,greenVertical,present,15,0.553,1,1
82,greenVertical,present,15,2.656,1,1
82,greenVertical,absent,15,1.782,1,0
82,greenVertical,absent,15,0.903,1,0
82,greenVertical,absent,15,1.385,1,0
82,greenVertical,absent,15,0.659,1,0
82,greenVertical,absent,15,1.322,1,0
82,greenVertical,present,15,0.818,1,1
82,greenVertical,present,15,0.847,0,0
82,greenVertical,present,15,0.928,1,1
82,greenVertical,present,15,0.737,1,1
82,greenVertical,present,15,0.964,1,1
82,greenVertical,present,15,0.992,1,1
82,redHorizontal,absent,15,0.872,1,0
82,redHorizontal,present,15,0.752,0,0
82,redHorizontal,present,15,1.437,1,1
82,redHorizontal,present,15,0.836,1,1
82,redHorizontal,absent,15,0.575,1,0
82,redHorizontal,present,15,0.594,0,0
82,redHorizontal,absent,15,0.818,1,0
82,redHorizontal,present,15,3.387,1,1
82,redHorizontal,absent,15,0.811,1,0
82,redHorizontal,absent,15,0.627,1,0
82,redHorizontal,present,15,0.556,1,1
82,redHorizontal,present,15,0.711,1,1
82,redHorizontal,present,15,0.522,1,1
82,redHorizontal,absent,15,0.847,1,0
82,redHorizontal,absent,15,0.528,0,1
82,redHorizontal,present,15,0.76,1,1
82,redHorizontal,present,15,0.822,1,1
82,redHorizontal,absent,15,0.719,1,0
82,redHorizontal,present,15,0.841,1,1
82,redHorizontal,absent,15,0.888,1,0
82,redHorizontal,absent,15,1.144,1,0
82,redHorizontal,absent,15,0.836,1,0
82,redHorizontal,absent,15,0.602,1,0
82,redHorizontal,absent,15,0.603,1,0
82,redHorizontal,present,15,0.661,0,0
82,redHorizontal,present,15,0.677,1,1
82,redHorizontal,present,15,0.844,1,1
82,redHorizontal,absent,15,0.57,1,0
82,redHorizontal,present,15,0.589,1,1
82,redHorizontal,absent,15,1.436,1,0
82,redHorizontal,absent,15,0.641,1,0
82,redHorizontal,absent,15,0.568,1,0
82,redHorizontal,present,15,0.759,1,1
82,redHorizontal,absent,15,0.52,0,1
82,redHorizontal,present,15,0.635,1,1
82,redHorizontal,present,15,0.703,1,1
82,redHorizontal,absent,15,1.454,1,0
82,redHorizontal,absent,15,0.727,1,0
82,redHorizontal,absent,15,0.81,1,0
82,redHorizontal,present,15,1.319,1,1
82,redHorizontal,absent,15,0.594,1,0
82,redHorizontal,present,15,0.85,1,1
82,redHorizontal,absent,15,0.585,1,0
82,redHorizontal,present,15,0.685,1,1
82,redHorizontal,present,15,0.583,1,1
82,redHorizontal,absent,15,0.573,0,1
82,redHorizontal,present,15,0.565,1,1
82,redHorizontal,present,15,0.536,1,1
82,redHorizontal,absent,15,1.223,1,0
83,redHorizontal,absent,15,2.359145,1,0
83,redHorizontal,absent,15,2.27889,1,0
83,redHorizontal,present,15,1.904515,1,1
83,redHorizontal,present,15,0.86223,1,1
83,redHorizontal,absent,15,1.19635,1,0
83,redHorizontal,absent,15,1.422775,0,1
83,redHorizontal,absent,15,2.2348,1,0
83,redHorizontal,present,15,0.99802,1,1
83,redHorizontal,present,15,1.01153,1,1
83,redHorizontal,present,15,1.394335,1,1
83,redHorizontal,present,15,1.009305,1,1
83,redHorizontal,present,15,0.893055,1,1
83,redHorizontal,present,15,1.17839,1,1
83,redHorizontal,present,15,0.78566,1,1
83,redHorizontal,absent,15,2.098045,1,0
83,redHorizontal,present,15,1.81766,1,1
83,redHorizontal,absent,15,1.23681,1,0
83,redHorizontal,absent,15,1.07967,1,0
83,redHorizontal,absent,15,1.10122,1,0
83,redHorizontal,present,15,0.933445,1,1
83,redHorizontal,present,15,0.958165,0,0
83,redHorizontal,absent,15,2.1403,1,0
83,redHorizontal,absent,15,1.27968,1,0
83,redHorizontal,present,15,1.229165,1,1
83,redHorizontal,absent,15,1.665485,1,0
83,redHorizontal,present,15,1.53086,0,0
83,redHorizontal,absent,15,2.80996,1,0
83,redHorizontal,present,15,1.89277,1,1
83,redHorizontal,absent,15,2.28128,1,0
83,redHorizontal,absent,15,1.64386,1,0
83,redHorizontal,present,15,1.027035,1,1
83,redHorizontal,present,15,2.827335,1,1
83,redHorizontal,absent,15,1.641325,1,0
83,redHorizontal,present,15,1.29334,1,1
83,redHorizontal,absent,15,0.91122,1,0
83,redHorizontal,present,15,1.105775,1,1
83,redHorizontal,absent,15,2.20205,1,0
83,redHorizontal,absent,15,2.94738,1,0
83,redHorizontal,present,15,0.964595,1,1
83,redHorizontal,absent,15,2.66013,1,0
83,redHorizontal,present,15,1.46182,0,0
83,redHorizontal,present,15,1.11489,1,1
83,redHorizontal,absent,15,3.007775,1,0
83,redHorizontal,absent,15,1.027075,1,0
83,redHorizontal,absent,15,1.513225,1,0
83,redHorizontal,present,15,1.357785,1,1
83,redHorizontal,present,15,0.64974,1,1
83,redHorizontal,present,15,0.717955,1,1
83,redHorizontal,absent,15,1.216485,1,0
83,redHorizontal,absent,15,1.78792,1,0
83,greenVertical,absent,15,2.847685,1,0
83,greenVertical,present,15,1.803885,1,1
83,greenVertical,present,15,1.2623,1,1
83,greenVertical,present,15,1.02201,1,1
83,greenVertical,absent,15,1.696595,1,0
83,greenVertical,absent,15,1.342895,1,0
83,greenVertical,present,15,0.66548,1,1
83,greenVertical,present,15,1.026635,1,1
83,greenVertical,absent,15,1.25542,1,0
83,greenVertical,absent,15,1.91135,1,0
83,greenVertical,present,15,1.205105,1,1
83,greenVertical,present,15,1.29824,1,1
83,greenVertical,absent,15,1.36451,1,0
83,greenVertical,absent,15,0.8355,1,0
83,greenVertical,absent,15,2.3708,1,0
83,greenVertical,absent,15,1.00831,1,0
83,greenVertical,absent,15,1.24805,1,0
83,greenVertical,absent,15,1.356515,1,0
83,greenVertical,present,15,0.701865,1,1
83,greenVertical,absent,15,0.786515,1,0
83,greenVertical,absent,15,1.044355,1,0
83,greenVertical,present,15,0.65562,1,1
83,greenVertical,present,15,1.036425,1,1
83,greenVertical,present,15,0.78888,1,1
83,greenVertical,present,15,1.72217,1,1
83,greenVertical,present,15,0.80548,1,1
83,greenVertical,present,15,1.358705,1,1
83,greenVertical,absent,15,1.266995,1,0
83,greenVertical,absent,15,2.37332,1,0
83,greenVertical,absent,15,1.871265,1,0
83,greenVertical,present,15,0.82227,1,1
83,greenVertical,present,15,0.729185,1,1
83,greenVertical,present,15,0.831285,1,1
83,greenVertical,absent,15,2.18344,1,0
83,greenVertical,present,15,1.21764,1,1
83,greenVertical,present,15,0.86707,1,1
83,greenVertical,absent,15,1.25669,1,0
83,greenVertical,absent,15,1.21689,1,0
83,greenVertical,present,15,0.67532,1,1
83,greenVertical,present,15,1.4247,1,1
83,greenVertical,absent,15,1.24661,1,0
83,greenVertical,present,15,1.801,1,1
83,greenVertical,present,15,1.262475,1,1
83,greenVertical,absent,15,1.10431,1,0
83,greenVertical,present,15,1.420935,1,1
83,greenVertical,absent,15,1.291695,1,0
83,greenVertical,present,15,1.203375,0,0
83,greenVertical,absent,15,1.431035,1,0
97,greenVertical,absent,15,2.25,1,0
97,greenVertical,present,15,1.38,1,1
97,greenVertical,absent,15,1.592,1,0
97,greenVertical,absent,15,2.031,1,0
97,greenVertical,present,15,1.933,1,1
97,greenVertical,present,15,1.931,1,1
97,greenVertical,present,15,1.221,1,1
97,greenVertical,absent,15,1.508,1,0
97,greenVertical,absent,15,1.834,1,0
97,greenVertical,absent,15,2.076,1,0
97,greenVertical,absent,15,2.375,1,0
97,greenVertical,absent,15,1.404,1,0
97,greenVertical,present,15,2.133,0,0
97,greenVertical,present,15,2.258,1,1
97,greenVertical,present,15,1.516,1,1
97,greenVertical,present,15,1.028,1,1
97,greenVertical,absent,15,1.489,1,0
97,greenVertical,present,15,1.448,1,1
97,greenVertical,present,15,1.136,1,1
97,greenVertical,absent,15,1.664,1,0
97,greenVertical,present,15,1.72,1,1
97,greenVertical,present,15,1.64,1,1
97,greenVertical,absent,15,1.741,1,0
97,greenVertical,absent,15,1.576,1,0
97,greenVertical,absent,15,1.381,1,0
97,greenVertical,absent,15,1.74,1,0
97,greenVertical,present,15,1.897,1,1
97,greenVertical,absent,15,1.558,1,0
97,greenVertical,present,15,1.356,1,1
97,greenVertical,present,15,1.248,1,1
97,greenVertical,absent,15,1.178,1,0
97,greenVertical,present,15,1.574,1,1
97,greenVertical,present,15,0.683,1,1
97,greenVertical,absent,15,0.641,0,1
97,greenVertical,present,15,1.376,1,1
97,greenVertical,absent,15,1.217,1,0
97,greenVertical,present,15,1.231,1,1
97,greenVertical,absent,15,1.307,1,0
97,greenVertical,absent,15,1.256,1,0
97,greenVertical,absent,15,2.335,1,0
97,greenVertical,present,15,1.35,1,1
97,greenVertical,absent,15,1.306,1,0
97,greenVertical,absent,15,1.543,1,0
97,greenVertical,absent,15,2.951,1,0
97,greenVertical,present,15,1.275,1,1
97,greenVertical,present,15,1.512,1,1
97,greenVertical,present,15,1.505,1,1
97,greenVertical,absent,15,2.001,1,0
97,greenVertical,present,15,1.367,1,1
97,greenVertical,present,15,0.99,1,1
97,redHorizontal,present,15,1.248,1,1
97,redHorizontal,present,15,1.095,1,1
97,redHorizontal,present,15,1.288,1,1
97,redHorizontal,present,15,1.538,1,1
97,redHorizontal,present,15,1.307,1,1
97,redHorizontal,absent,15,1.301,1,0
97,redHorizontal,absent,15,2.17,1,0
97,redHorizontal,present,15,1.406,1,1
97,redHorizontal,absent,15,1.58,1,0
97,redHorizontal,absent,15,1.22,1,0
97,redHorizontal,present,15,1.223,1,1
97,redHorizontal,present,15,1.198,1,1
97,redHorizontal,absent,15,1.405,1,0
97,redHorizontal,absent,15,1.116,1,0
97,redHorizontal,absent,15,1.432,1,0
97,redHorizontal,present,15,1.114,1,1
97,redHorizontal,present,15,1.12,1,1
97,redHorizontal,absent,15,1.726,1,0
97,redHorizontal,absent,15,2.696,1,0
97,redHorizontal,absent,15,1.692,1,0
97,redHorizontal,absent,15,1.257,1,0
97,redHorizontal,absent,15,1.562,1,0
97,redHorizontal,present,15,1.311,1,1
97,redHorizontal,absent,15,1.428,1,0
97,redHorizontal,present,15,2.554,1,1
